Transaction_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Total_Amount,Footfall_Count,Energy_Consumption,Month,Year
5843,01-09-2023 10:00,145,82,1,138.26,138.26,62,142.4,9,2023
5844,01-09-2023 11:00,166,51,1,198.83,198.83,55,142.87,9,2023
5845,01-09-2023 12:00,81,66,1,118.19,118.19,64,143.22,9,2023
5846,01-09-2023 13:00,78,96,2,109.03,218.06,59,144.73,9,2023
5847,01-09-2023 14:00,173,17,1,73.72,73.72,49,139.41,9,2023
5848,01-09-2023 15:00,6,65,1,71.34,71.34,60,139.65,9,2023
5849,01-09-2023 16:00,163,9,1,133.28,133.28,48,131.53,9,2023
5850,01-09-2023 17:00,110,13,1,168.59,168.59,49,131.13,9,2023
5851,01-09-2023 18:00,14,100,4,39.57,158.28,53,127.44,9,2023
5852,01-09-2023 19:00,72,58,1,54.5,54.5,37,120.57,9,2023
5853,01-09-2023 20:00,189,30,1,28.95,28.95,32,120.21,9,2023
5854,01-09-2023 21:00,143,31,1,132.59,132.59,24,112.92,9,2023
5855,01-09-2023 22:00,54,23,1,71.58,71.58,42,111.11,9,2023
5856,01-09-2023 23:00,27,63,1,171.15,171.15,36,113.58,9,2023
5857,02-09-2023 00:00,13,28,1,106.63,106.63,66,110.75,9,2023
5858,02-09-2023 01:00,159,59,2,27.99,55.98,55,109.6,9,2023
5859,02-09-2023 02:00,163,10,1,151.24,151.24,47,110.83,9,2023
5860,02-09-2023 03:00,60,89,1,178.02,178.02,54,116.36,9,2023
5861,02-09-2023 04:00,6,100,1,38.39,38.39,57,116.44,9,2023
5862,02-09-2023 05:00,197,90,1,106.45,106.45,49,120.77,9,2023
5863,02-09-2023 06:00,58,26,1,160.98,160.98,52,122.29,9,2023
5864,02-09-2023 07:00,49,77,1,159.45,159.45,75,131.15,9,2023
5865,02-09-2023 08:00,151,17,1,75.27,75.27,77,132.82,9,2023
5866,02-09-2023 09:00,162,40,2,101.04,202.08,79,143.21,9,2023
5867,02-09-2023 10:00,26,68,3,167.96,503.88,81,139.96,9,2023
5868,02-09-2023 11:00,47,23,2,73.15,146.3,90,144.46,9,2023
5869,02-09-2023 12:00,5,35,2,198.38,396.76,87,143.35,9,2023
5870,02-09-2023 13:00,20,75,1,147.17,147.17,98,141.46,9,2023
5871,02-09-2023 14:00,134,76,1,152.19,152.19,100,141.47,9,2023
5872,02-09-2023 15:00,198,9,3,128.28,384.84,94,138.37,9,2023
5873,02-09-2023 16:00,59,79,1,82.54,82.54,91,135.03,9,2023
5874,02-09-2023 17:00,192,45,2,68.56,137.12,85,132.51,9,2023
5875,02-09-2023 18:00,146,37,3,74.92,224.76,74,123.37,9,2023
5876,02-09-2023 19:00,132,69,1,34.49,34.49,77,125.06,9,2023
5877,02-09-2023 20:00,17,19,1,98.66,98.66,69,120.4,9,2023
5878,02-09-2023 21:00,14,75,2,148.49,296.98,68,116.74,9,2023
5879,02-09-2023 22:00,13,73,1,21.39,21.39,68,114.88,9,2023
5880,02-09-2023 23:00,135,99,1,24.73,24.73,58,113.37,9,2023
5881,03-09-2023 00:00,128,27,1,55.25,55.25,63,106.32,9,2023
5882,03-09-2023 01:00,44,13,1,169.39,169.39,51,109.83,9,2023
5883,03-09-2023 02:00,119,57,1,36.78,36.78,43,117.32,9,2023
5884,03-09-2023 03:00,143,60,1,79.7,79.7,48,112.42,9,2023
5885,03-09-2023 04:00,19,12,1,191.28,191.28,37,117.91,9,2023
5886,03-09-2023 05:00,63,9,1,128.99,128.99,56,121.63,9,2023
5887,03-09-2023 06:00,163,92,1,145.49,145.49,54,127.48,9,2023
5888,03-09-2023 07:00,81,77,1,159.15,159.15,54,131.23,9,2023
5889,03-09-2023 08:00,163,84,1,32.08,32.08,75,136.42,9,2023
5890,03-09-2023 09:00,147,77,3,156.93,470.79,83,139.29,9,2023
5891,03-09-2023 10:00,148,27,1,55.83,55.83,91,138.68,9,2023
5892,03-09-2023 11:00,100,90,1,103.04,103.04,91,143.25,9,2023
5893,03-09-2023 12:00,163,63,1,171.24,171.24,91,141.41,9,2023
5894,03-09-2023 13:00,160,93,5,157.4,787,93,142.61,9,2023
5895,03-09-2023 14:00,122,29,3,125.01,375.03,91,145.2,9,2023
5896,03-09-2023 15:00,176,22,2,45.49,90.98,94,133.68,9,2023
5897,03-09-2023 16:00,44,73,1,20.98,20.98,77,136.5,9,2023
5898,03-09-2023 17:00,104,88,3,136.11,408.33,91,129.15,9,2023
5899,03-09-2023 18:00,152,19,2,95.94,191.88,77,125.02,9,2023
5900,03-09-2023 19:00,61,38,1,37.34,37.34,71,116.92,9,2023
5901,03-09-2023 20:00,125,95,1,159.21,159.21,74,115.52,9,2023
5902,03-09-2023 21:00,145,39,1,145.13,145.13,63,114.25,9,2023
5903,03-09-2023 22:00,71,15,1,51.7,51.7,60,108.96,9,2023
5904,03-09-2023 23:00,107,54,3,181.49,544.47,63,110.14,9,2023
5905,04-09-2023 00:00,50,32,1,51.7,51.7,45,108.62,9,2023
5906,04-09-2023 01:00,65,46,1,139.42,139.42,39,113.93,9,2023
5907,04-09-2023 02:00,99,61,1,89.39,89.39,31,114.1,9,2023
5908,04-09-2023 03:00,32,93,1,155.25,155.25,29,115.36,9,2023
5909,04-09-2023 04:00,164,52,1,157.86,157.86,31,120.24,9,2023
5910,04-09-2023 05:00,141,34,1,191.66,191.66,39,127.27,9,2023
5911,04-09-2023 06:00,198,73,1,20.16,20.16,37,121.21,9,2023
5912,04-09-2023 07:00,58,35,1,191.69,191.69,39,129.52,9,2023
5913,04-09-2023 08:00,128,70,1,199.29,199.29,47,136.81,9,2023
5914,04-09-2023 09:00,142,37,1,75.95,75.95,47,135.51,9,2023
5915,04-09-2023 10:00,165,78,1,32.71,32.71,61,141.8,9,2023
5916,04-09-2023 11:00,112,61,1,88.83,88.83,49,142.25,9,2023
5917,04-09-2023 12:00,68,49,4,118.59,474.36,55,141.22,9,2023
5918,04-09-2023 13:00,40,9,1,129.79,129.79,62,140.34,9,2023
5919,04-09-2023 14:00,187,19,2,97.03,194.06,57,143.24,9,2023
5920,04-09-2023 15:00,144,87,1,150.95,150.95,55,141.45,9,2023
5921,04-09-2023 16:00,190,28,1,113.32,113.32,55,135.11,9,2023
5922,04-09-2023 17:00,132,80,2,39.92,79.84,52,134.89,9,2023
5923,04-09-2023 18:00,173,26,1,166.57,166.57,44,128.31,9,2023
5924,04-09-2023 19:00,90,38,1,37.64,37.64,54,122.65,9,2023
5925,04-09-2023 20:00,28,40,1,98.53,98.53,51,117.4,9,2023
5926,04-09-2023 21:00,96,25,1,104.42,104.42,39,115.21,9,2023
5927,04-09-2023 22:00,194,99,1,24.64,24.64,26,116.85,9,2023
5928,04-09-2023 23:00,31,69,1,33.3,33.3,28,112.36,9,2023
5929,05-09-2023 00:00,3,71,1,160.18,160.18,31,113.28,9,2023
5930,05-09-2023 01:00,136,23,1,72.65,72.65,24,110.26,9,2023
5931,05-09-2023 02:00,24,89,1,177.49,177.49,14,112.89,9,2023
5932,05-09-2023 03:00,15,65,1,72.08,72.08,36,112.74,9,2023
5933,05-09-2023 04:00,171,22,1,43.76,43.76,28,118.93,9,2023
5934,05-09-2023 05:00,159,64,1,83.54,83.54,33,118.89,9,2023
5935,05-09-2023 06:00,45,68,1,170.5,170.5,32,129.99,9,2023
5936,05-09-2023 07:00,194,58,1,55.4,55.4,39,131.36,9,2023
5937,05-09-2023 08:00,8,28,3,108.99,326.97,55,130.61,9,2023
5938,05-09-2023 09:00,71,78,1,34.08,34.08,54,137.16,9,2023
5939,05-09-2023 10:00,108,97,1,113.44,113.44,64,144.31,9,2023
5940,05-09-2023 11:00,115,68,1,160.92,160.92,55,148.22,9,2023
5941,05-09-2023 12:00,103,75,3,150.33,450.99,58,143.7,9,2023
5942,05-09-2023 13:00,125,96,2,111.27,222.54,62,140.92,9,2023
5943,05-09-2023 14:00,57,4,1,131.41,131.41,59,141.33,9,2023
5944,05-09-2023 15:00,30,1,1,85.73,85.73,50,137.88,9,2023
5945,05-09-2023 16:00,146,26,1,160.88,160.88,51,134.43,9,2023
5946,05-09-2023 17:00,114,33,1,31.52,31.52,55,130.19,9,2023
5947,05-09-2023 18:00,197,81,1,172.09,172.09,45,124.48,9,2023
5948,05-09-2023 19:00,117,27,1,56.58,56.58,44,119.8,9,2023
5949,05-09-2023 20:00,167,42,4,111.52,446.08,48,121.67,9,2023
5950,05-09-2023 21:00,60,69,2,33.12,66.24,45,114.29,9,2023
5951,05-09-2023 22:00,98,71,1,159.49,159.49,28,111.21,9,2023
5952,05-09-2023 23:00,171,64,1,84.46,84.46,41,111.11,9,2023
5953,06-09-2023 00:00,126,25,1,104.3,104.3,44,109.55,9,2023
5954,06-09-2023 01:00,173,72,1,55.78,55.78,30,111.37,9,2023
5955,06-09-2023 02:00,151,98,1,97.02,97.02,43,107.09,9,2023
5956,06-09-2023 03:00,197,4,1,130.1,130.1,36,114.68,9,2023
5957,06-09-2023 04:00,94,12,1,195.06,195.06,31,114.12,9,2023
5958,06-09-2023 05:00,134,58,1,54.65,54.65,32,120.7,9,2023
5959,06-09-2023 06:00,184,95,1,155.3,155.3,34,133.82,9,2023
5960,06-09-2023 07:00,122,11,1,23.42,23.42,42,131.78,9,2023
5961,06-09-2023 08:00,108,59,1,28.28,28.28,57,130.9,9,2023
5962,06-09-2023 09:00,4,36,2,161.21,322.42,50,138.68,9,2023
5963,06-09-2023 10:00,93,22,1,45.36,45.36,61,145.96,9,2023
5964,06-09-2023 11:00,151,65,1,68.44,68.44,55,147.79,9,2023
5965,06-09-2023 12:00,6,50,1,52.21,52.21,59,146.22,9,2023
5966,06-09-2023 13:00,32,4,1,129.43,129.43,56,140.7,9,2023
5967,06-09-2023 14:00,106,100,2,39.07,78.14,53,140.01,9,2023
5968,06-09-2023 15:00,146,72,1,56.03,56.03,54,140.71,9,2023
5969,06-09-2023 16:00,15,89,1,179.5,179.5,56,137.94,9,2023
5970,06-09-2023 17:00,168,92,2,153,306,57,133.85,9,2023
5971,06-09-2023 18:00,122,52,2,159.95,319.9,41,131.31,9,2023
5972,06-09-2023 19:00,96,100,1,38.61,38.61,44,126.81,9,2023
5973,06-09-2023 20:00,6,100,1,39.9,39.9,37,116.41,9,2023
5974,06-09-2023 21:00,112,43,1,25.64,25.64,42,109.52,9,2023
5975,06-09-2023 22:00,120,46,1,142.01,142.01,40,110.5,9,2023
5976,06-09-2023 23:00,123,4,1,129.79,129.79,32,109.87,9,2023
5977,07-09-2023 00:00,191,13,1,170.85,170.85,38,114.78,9,2023
5978,07-09-2023 01:00,67,38,1,38.15,38.15,31,112.33,9,2023
5979,07-09-2023 02:00,106,45,1,68.14,68.14,36,110.48,9,2023
5980,07-09-2023 03:00,139,25,1,102.03,102.03,35,122.9,9,2023
5981,07-09-2023 04:00,43,67,1,45.52,45.52,30,117.96,9,2023
5982,07-09-2023 05:00,145,55,1,128.24,128.24,31,125.35,9,2023
5983,07-09-2023 06:00,96,96,1,107.28,107.28,30,131.93,9,2023
5984,07-09-2023 07:00,132,39,2,141.51,283.02,39,131.11,9,2023
5985,07-09-2023 08:00,191,65,2,70.65,141.3,50,136.89,9,2023
5986,07-09-2023 09:00,196,75,1,147.21,147.21,49,141.86,9,2023
5987,07-09-2023 10:00,81,2,2,192.1,384.2,58,142.75,9,2023
5988,07-09-2023 11:00,41,69,1,33.09,33.09,58,144.84,9,2023
5989,07-09-2023 12:00,133,86,1,76.22,76.22,54,143.42,9,2023
5990,07-09-2023 13:00,160,62,1,70.86,70.86,61,141.82,9,2023
5991,07-09-2023 14:00,198,46,1,135.37,135.37,59,144.02,9,2023
5992,07-09-2023 15:00,35,77,1,161.41,161.41,61,137.99,9,2023
5993,07-09-2023 16:00,22,87,1,150.41,150.41,47,136.43,9,2023
5994,07-09-2023 17:00,193,31,1,129.88,129.88,62,127.95,9,2023
5995,07-09-2023 18:00,150,99,1,24.91,24.91,49,124.45,9,2023
5996,07-09-2023 19:00,112,35,1,192.04,192.04,45,120.1,9,2023
5997,07-09-2023 20:00,11,45,1,64.76,64.76,40,118.97,9,2023
5998,07-09-2023 21:00,3,77,1,162.01,162.01,37,114.54,9,2023
5999,07-09-2023 22:00,137,54,2,183.49,366.98,34,113.07,9,2023
6000,07-09-2023 23:00,60,71,1,159.23,159.23,37,115.96,9,2023
6001,08-09-2023 00:00,76,69,1,33.97,33.97,36,109.51,9,2023
6002,08-09-2023 01:00,87,29,1,127.46,127.46,32,111.35,9,2023
6003,08-09-2023 02:00,14,72,1,55.71,55.71,29,114.09,9,2023
6004,08-09-2023 03:00,18,8,1,175.2,175.2,34,117,9,2023
6005,08-09-2023 04:00,113,54,1,173.28,173.28,35,121.55,9,2023
6006,08-09-2023 05:00,73,7,1,30.62,30.62,23,127.15,9,2023
6007,08-09-2023 06:00,23,83,1,77.94,77.94,35,126.06,9,2023
6008,08-09-2023 07:00,83,23,1,73.23,73.23,39,132.35,9,2023
6009,08-09-2023 08:00,125,100,1,39.19,39.19,53,134.7,9,2023
6010,08-09-2023 09:00,175,32,1,48.94,48.94,58,140.79,9,2023
6011,08-09-2023 10:00,69,62,1,68.75,68.75,53,138.98,9,2023
6012,08-09-2023 11:00,47,45,1,65.98,65.98,49,142.36,9,2023
6013,08-09-2023 12:00,116,68,2,168.93,337.86,60,144.91,9,2023
6014,08-09-2023 13:00,30,30,1,27.22,27.22,57,141.56,9,2023
6015,08-09-2023 14:00,25,39,5,140.78,703.9,49,144.82,9,2023
6016,08-09-2023 15:00,156,5,1,46.95,46.95,46,139.31,9,2023
6017,08-09-2023 16:00,112,67,1,46.09,46.09,52,133.65,9,2023
6018,08-09-2023 17:00,25,22,1,45.3,45.3,51,127.89,9,2023
6019,08-09-2023 18:00,74,28,1,114.24,114.24,48,129.11,9,2023
6020,08-09-2023 19:00,58,22,2,44.1,88.2,54,122.2,9,2023
6021,08-09-2023 20:00,94,86,1,77.02,77.02,43,122.37,9,2023
6022,08-09-2023 21:00,119,98,1,97.07,97.07,36,119.35,9,2023
6023,08-09-2023 22:00,127,29,1,131.02,131.02,38,114.49,9,2023
6024,08-09-2023 23:00,169,43,1,26.47,26.47,41,115.42,9,2023
6025,09-09-2023 00:00,25,42,1,107.22,107.22,55,114.96,9,2023
6026,09-09-2023 01:00,78,60,1,78.9,78.9,52,110.76,9,2023
6027,09-09-2023 02:00,99,77,1,160.72,160.72,50,113.25,9,2023
6028,09-09-2023 03:00,116,71,1,154.68,154.68,61,122.56,9,2023
6029,09-09-2023 04:00,48,74,1,165.93,165.93,59,124.56,9,2023
6030,09-09-2023 05:00,10,92,1,147.84,147.84,53,125.33,9,2023
6031,09-09-2023 06:00,99,68,1,170.3,170.3,53,131.3,9,2023
6032,09-09-2023 07:00,11,59,2,28.19,56.38,77,132.16,9,2023
6033,09-09-2023 08:00,85,96,1,112.5,112.5,81,138.67,9,2023
6034,09-09-2023 09:00,149,86,3,77.35,232.05,85,143.26,9,2023
6035,09-09-2023 10:00,173,84,4,31.78,127.12,87,141.02,9,2023
6036,09-09-2023 11:00,135,84,1,30.57,30.57,87,144.48,9,2023
6037,09-09-2023 12:00,192,6,2,48.67,97.34,98,144.19,9,2023
6038,09-09-2023 13:00,126,73,3,20.83,62.49,95,139.38,9,2023
6039,09-09-2023 14:00,64,28,5,111.83,559.15,81,144.17,9,2023
6040,09-09-2023 15:00,2,77,2,161.09,322.18,83,137.42,9,2023
6041,09-09-2023 16:00,76,31,6,131.46,788.76,90,135.07,9,2023
6042,09-09-2023 17:00,121,39,2,144.03,288.06,86,135.27,9,2023
6043,09-09-2023 18:00,42,50,3,55.2,165.6,81,125.81,9,2023
6044,09-09-2023 19:00,54,78,1,33.38,33.38,68,123.65,9,2023
6045,09-09-2023 20:00,75,86,1,79.04,79.04,65,119.53,9,2023
6046,09-09-2023 21:00,16,37,1,75.23,75.23,66,114.12,9,2023
6047,09-09-2023 22:00,18,88,1,136.65,136.65,66,117.9,9,2023
6048,09-09-2023 23:00,187,72,1,55.8,55.8,56,114.11,9,2023
6049,10-09-2023 00:00,90,15,1,51.65,51.65,54,114.48,9,2023
6050,10-09-2023 01:00,144,51,1,196,196,62,114.06,9,2023
6051,10-09-2023 02:00,6,70,1,191.57,191.57,52,113.96,9,2023
6052,10-09-2023 03:00,185,23,1,73.83,73.83,56,114.33,9,2023
6053,10-09-2023 04:00,108,25,1,104.48,104.48,58,120.48,9,2023
6054,10-09-2023 05:00,175,95,1,157.23,157.23,54,123.64,9,2023
6055,10-09-2023 06:00,48,46,1,137.8,137.8,52,125.4,9,2023
6056,10-09-2023 07:00,42,93,1,150.81,150.81,67,131.23,9,2023
6057,10-09-2023 08:00,76,23,1,72.51,72.51,78,138.1,9,2023
6058,10-09-2023 09:00,188,10,1,148.58,148.58,81,141.79,9,2023
6059,10-09-2023 10:00,77,73,4,21.13,84.52,86,144.51,9,2023
6060,10-09-2023 11:00,132,77,1,159.69,159.69,87,145.71,9,2023
6061,10-09-2023 12:00,130,32,3,50.42,151.26,94,149.26,9,2023
6062,10-09-2023 13:00,59,51,2,198.07,396.14,98,145.57,9,2023
6063,10-09-2023 14:00,155,41,2,41.16,82.32,100,142.18,9,2023
6064,10-09-2023 15:00,27,65,1,69.24,69.24,92,140.47,9,2023
6065,10-09-2023 16:00,79,65,3,68.67,206.01,85,135.23,9,2023
6066,10-09-2023 17:00,72,40,2,97.93,195.86,80,131.61,9,2023
6067,10-09-2023 18:00,7,18,1,111.84,111.84,83,127.63,9,2023
6068,10-09-2023 19:00,191,36,1,157.93,157.93,72,122.19,9,2023
6069,10-09-2023 20:00,111,31,1,127.49,127.49,57,124.26,9,2023
6070,10-09-2023 21:00,119,54,1,184.01,184.01,70,115.81,9,2023
6071,10-09-2023 22:00,174,63,1,170.15,170.15,59,115.38,9,2023
6072,10-09-2023 23:00,63,1,1,88.52,88.52,57,112.5,9,2023
6073,11-09-2023 00:00,124,52,1,161.2,161.2,35,111.99,9,2023
6074,11-09-2023 01:00,12,100,2,39.17,78.34,27,114.51,9,2023
6075,11-09-2023 02:00,141,57,1,35.77,35.77,34,118.01,9,2023
6076,11-09-2023 03:00,43,9,1,126.36,126.36,32,117.53,9,2023
6077,11-09-2023 04:00,17,86,1,78.92,78.92,33,120.18,9,2023
6078,11-09-2023 05:00,63,92,1,156.86,156.86,37,127,9,2023
6079,11-09-2023 06:00,120,90,1,102.26,102.26,31,129.02,9,2023
6080,11-09-2023 07:00,36,74,1,170.11,170.11,36,131.41,9,2023
6081,11-09-2023 08:00,8,56,1,183.96,183.96,51,137,9,2023
6082,11-09-2023 09:00,69,47,1,78.32,78.32,58,140.52,9,2023
6083,11-09-2023 10:00,90,3,1,152.88,152.88,51,140.28,9,2023
6084,11-09-2023 11:00,36,2,1,188.94,188.94,61,146.01,9,2023
6085,11-09-2023 12:00,28,54,1,180.22,180.22,60,144.44,9,2023
6086,11-09-2023 13:00,118,37,3,75.9,227.7,68,146.02,9,2023
6087,11-09-2023 14:00,93,56,1,192.22,192.22,63,140.14,9,2023
6088,11-09-2023 15:00,175,31,1,131.45,131.45,51,140.3,9,2023
6089,11-09-2023 16:00,76,97,1,113.08,113.08,50,138.04,9,2023
6090,11-09-2023 17:00,101,96,1,109.94,109.94,57,136.52,9,2023
6091,11-09-2023 18:00,158,12,1,200.8,200.8,51,130.08,9,2023
6092,11-09-2023 19:00,151,58,1,55.79,55.79,49,119.8,9,2023
6093,11-09-2023 20:00,144,67,1,45.25,45.25,43,116.96,9,2023
6094,11-09-2023 21:00,14,26,1,156.77,156.77,38,119.86,9,2023
6095,11-09-2023 22:00,71,78,1,34.15,34.15,38,116.77,9,2023
6096,11-09-2023 23:00,180,12,1,194.08,194.08,36,112.19,9,2023
6097,12-09-2023 00:00,124,90,1,103.51,103.51,30,114.72,9,2023
6098,12-09-2023 01:00,125,16,1,53.79,53.79,40,107.33,9,2023
6099,12-09-2023 02:00,37,53,1,192.03,192.03,40,115.97,9,2023
6100,12-09-2023 03:00,29,72,2,54.74,109.48,36,117.33,9,2023
6101,12-09-2023 04:00,195,49,1,116.62,116.62,40,123.33,9,2023
6102,12-09-2023 05:00,143,49,1,119.74,119.74,42,123.89,9,2023
6103,12-09-2023 06:00,175,92,1,151.97,151.97,32,123.7,9,2023
6104,12-09-2023 07:00,174,7,1,30.26,30.26,46,132.35,9,2023
6105,12-09-2023 08:00,180,15,1,52.51,52.51,49,135.18,9,2023
6106,12-09-2023 09:00,19,36,1,163.22,163.22,52,144.16,9,2023
6107,12-09-2023 10:00,106,72,2,57.14,114.28,59,143.6,9,2023
6108,12-09-2023 11:00,21,74,1,168.97,168.97,51,146.25,9,2023
6109,12-09-2023 12:00,64,15,1,51.55,51.55,70,146.75,9,2023
6110,12-09-2023 13:00,165,62,3,71.13,213.39,65,145.65,9,2023
6111,12-09-2023 14:00,27,18,2,122.36,244.72,50,141.92,9,2023
6112,12-09-2023 15:00,55,46,1,134.24,134.24,53,143.47,9,2023
6113,12-09-2023 16:00,29,61,1,90.59,90.59,49,135.26,9,2023
6114,12-09-2023 17:00,148,43,1,25.38,25.38,51,132.66,9,2023
6115,12-09-2023 18:00,25,44,1,182.59,182.59,48,132.67,9,2023
6116,12-09-2023 19:00,70,99,1,23.86,23.86,53,121.44,9,2023
6117,12-09-2023 20:00,63,66,1,121.15,121.15,44,123.84,9,2023
6118,12-09-2023 21:00,164,55,1,126.68,126.68,34,121.17,9,2023
6119,12-09-2023 22:00,130,86,1,80.12,80.12,34,110.85,9,2023
6120,12-09-2023 23:00,150,79,1,84.81,84.81,39,113.12,9,2023
6121,13-09-2023 00:00,16,39,1,148.04,148.04,40,109.57,9,2023
6122,13-09-2023 01:00,146,100,1,38.47,38.47,28,110.94,9,2023
6123,13-09-2023 02:00,197,5,1,45.97,45.97,26,116.16,9,2023
6124,13-09-2023 03:00,182,57,1,35.51,35.51,32,115.04,9,2023
6125,13-09-2023 04:00,100,15,1,52.34,52.34,34,116.85,9,2023
6126,13-09-2023 05:00,30,91,1,40.21,40.21,32,127.23,9,2023
6127,13-09-2023 06:00,45,16,1,53.47,53.47,28,132.99,9,2023
6128,13-09-2023 07:00,19,57,1,36.2,36.2,46,130.05,9,2023
6129,13-09-2023 08:00,34,100,1,40.47,40.47,45,139.14,9,2023
6130,13-09-2023 09:00,141,82,1,134.93,134.93,56,138.12,9,2023
6131,13-09-2023 10:00,171,99,4,24.33,97.32,47,144.99,9,2023
6132,13-09-2023 11:00,62,25,2,99.73,199.46,57,144.22,9,2023
6133,13-09-2023 12:00,118,22,1,43.56,43.56,54,148.12,9,2023
6134,13-09-2023 13:00,100,31,3,128.85,386.55,58,144.08,9,2023
6135,13-09-2023 14:00,22,34,1,189.98,189.98,65,143.59,9,2023
6136,13-09-2023 15:00,180,87,1,152.5,152.5,55,139.23,9,2023
6137,13-09-2023 16:00,180,16,1,51.28,51.28,49,139.6,9,2023
6138,13-09-2023 17:00,111,70,1,198.19,198.19,49,129.13,9,2023
6139,13-09-2023 18:00,164,59,2,28.44,56.88,47,125.85,9,2023
6140,13-09-2023 19:00,73,15,1,52.05,52.05,46,125.22,9,2023
6141,13-09-2023 20:00,147,82,1,133.68,133.68,49,123.75,9,2023
6142,13-09-2023 21:00,38,13,1,169.02,169.02,40,119.42,9,2023
6143,13-09-2023 22:00,70,24,1,87.99,87.99,37,116.8,9,2023
6144,13-09-2023 23:00,116,13,1,174.71,174.71,39,109.38,9,2023
6145,14-09-2023 00:00,79,65,2,70.61,141.22,39,110.92,9,2023
6146,14-09-2023 01:00,185,36,1,168.36,168.36,35,114.85,9,2023
6147,14-09-2023 02:00,148,49,1,115.21,115.21,29,115.39,9,2023
6148,14-09-2023 03:00,9,82,1,130.93,130.93,26,118.74,9,2023
6149,14-09-2023 04:00,32,48,1,114.44,114.44,31,118.86,9,2023
6150,14-09-2023 05:00,132,97,1,113.07,113.07,38,121.59,9,2023
6151,14-09-2023 06:00,50,43,1,26.04,26.04,39,129.82,9,2023
6152,14-09-2023 07:00,82,6,1,47.14,47.14,41,133.78,9,2023
6153,14-09-2023 08:00,5,81,1,181.44,181.44,54,139.61,9,2023
6154,14-09-2023 09:00,148,68,2,161.26,322.52,55,144.89,9,2023
6155,14-09-2023 10:00,87,14,1,59.12,59.12,59,146.12,9,2023
6156,14-09-2023 11:00,126,30,1,28.07,28.07,57,144.53,9,2023
6157,14-09-2023 12:00,75,84,2,31.83,63.66,68,146.77,9,2023
6158,14-09-2023 13:00,165,8,2,173.7,347.4,57,144.88,9,2023
6159,14-09-2023 14:00,22,54,2,179.79,359.58,49,148.46,9,2023
6160,14-09-2023 15:00,186,66,2,118.64,237.28,53,143.96,9,2023
6161,14-09-2023 16:00,68,4,1,129.31,129.31,54,138.92,9,2023
6162,14-09-2023 17:00,44,74,1,169.71,169.71,59,134.95,9,2023
6163,14-09-2023 18:00,34,84,1,31.46,31.46,46,129.14,9,2023
6164,14-09-2023 19:00,77,60,1,80.25,80.25,42,124.96,9,2023
6165,14-09-2023 20:00,42,53,1,189.99,189.99,43,121.53,9,2023
6166,14-09-2023 21:00,137,99,1,24.51,24.51,32,118.52,9,2023
6167,14-09-2023 22:00,106,74,1,169.6,169.6,40,117.33,9,2023
6168,14-09-2023 23:00,95,92,1,148.7,148.7,38,114.07,9,2023
6169,15-09-2023 00:00,135,15,1,52.98,52.98,29,113.73,9,2023
6170,15-09-2023 01:00,68,100,1,38.64,38.64,23,114.64,9,2023
6171,15-09-2023 02:00,147,1,1,86.3,86.3,34,113.3,9,2023
6172,15-09-2023 03:00,159,22,1,45.48,45.48,29,116.92,9,2023
6173,15-09-2023 04:00,128,91,1,40.8,40.8,35,124.15,9,2023
6174,15-09-2023 05:00,163,93,1,157.03,157.03,36,131.68,9,2023
6175,15-09-2023 06:00,185,15,1,50.73,50.73,37,131.25,9,2023
6176,15-09-2023 07:00,85,74,1,173.14,173.14,50,131.32,9,2023
6177,15-09-2023 08:00,189,84,1,31.86,31.86,44,140.99,9,2023
6178,15-09-2023 09:00,159,22,2,44.7,89.4,56,139.5,9,2023
6179,15-09-2023 10:00,83,50,1,54.88,54.88,60,145.16,9,2023
6180,15-09-2023 11:00,95,48,2,111.58,223.16,60,142.65,9,2023
6181,15-09-2023 12:00,181,73,1,20.75,20.75,47,142.3,9,2023
6182,15-09-2023 13:00,32,51,1,196.5,196.5,60,149.72,9,2023
6183,15-09-2023 14:00,66,96,1,110.91,110.91,53,145.81,9,2023
6184,15-09-2023 15:00,187,17,4,73.9,295.6,51,143.11,9,2023
6185,15-09-2023 16:00,116,83,1,80.29,80.29,54,138.24,9,2023
6186,15-09-2023 17:00,138,91,1,41.81,41.81,45,133.68,9,2023
6187,15-09-2023 18:00,130,51,1,194.43,194.43,43,130.49,9,2023
6188,15-09-2023 19:00,194,37,2,74.02,148.04,44,122.96,9,2023
6189,15-09-2023 20:00,60,98,3,98.59,295.77,41,125.49,9,2023
6190,15-09-2023 21:00,17,49,1,113.64,113.64,43,116,9,2023
6191,15-09-2023 22:00,96,59,1,28.22,28.22,42,115.81,9,2023
6192,15-09-2023 23:00,144,10,1,145.43,145.43,39,117.03,9,2023
6193,16-09-2023 00:00,16,30,1,28.29,28.29,67,115.25,9,2023
6194,16-09-2023 01:00,46,85,1,74.93,74.93,56,117.22,9,2023
6195,16-09-2023 02:00,167,21,1,126.99,126.99,57,120.44,9,2023
6196,16-09-2023 03:00,159,34,1,188.34,188.34,51,120.8,9,2023
6197,16-09-2023 04:00,107,73,1,20.76,20.76,53,126.78,9,2023
6198,16-09-2023 05:00,88,98,1,96.51,96.51,49,122.66,9,2023
6199,16-09-2023 06:00,129,50,1,53.26,53.26,61,130.6,9,2023
